Company,Title,Location,Rating
Taza-Chocolate,chocolate maker and packaging assistant,Somerville,4
Taza-Chocolate,Shipping Coordinator,Somerville,3
Taza-Chocolate,chocolate maker and packaging assistant,Somerville,4
Taza-Chocolate,Shipping Coordinator,Somerville,3
