Company,Title,Location,Rating
Macy-s,Seasonal Interviewer - Trainer (Seasonal),Northbrook,2
Macy-s,Sales Manager II,Texas,4
Macy-s,"Part-time makeup assistant, tasked",Springfield,5
Macy-s,Retail Sales Associate,Columbus,5
Macy-s,Sales Associate,Lafayette,5
Macy-s,APM,New York,2
Macy-s,RETAIL SPECIALIST,Columbia,4
Macy-s,Sales Associate,Flushing,3
Macy-s,"SPECIALIST, SALES ASSOCIATE, TEAM LEADER",Manhattan Beach,5
Macy-s,Human Resources Assistant,San Francisco,3
Macy-s,Beauty Advisor,Alton,3
Macy-s,Full-time sales associate,Appleton,3
Macy-s,Sales Associate,Costa Mesa,4
Macy-s,Women's Shoes Sales Associate,Dededo,2
Macy-s,LEAD SALES ASSOCIATE,Arlington,5
Macy-s,Counter Manager,Albuquerque,5
Macy-s,Sales Manager,Bridgewater,3
Macy-s,Sales Associate/Cashier,Cambridge,4
Macy-s,Macy’s [Biltmore Fashion Park],Phoenix,3
Macy-s,Sales Manager,Bangor,4
Macy-s,Floor Merchandiser/ Sales Associate,San Antonio,2
Macy-s,AST,CT,4
Macy-s,Macy's Sales Associate,Hampton,1
Macy-s,Sales Representative,Saginaw,4
Macy-s,Merchandising Manager,San Francisco,3
Macy-s,MCCS,Florida,4
Macy-s,Sales Representative/Cashier,Atlanta,5
Macy-s,Sales Associate,Oak Brook,4
Macy-s,Asset Protection Officer,Martinsburg,5
Macy-s,Coach Handbag Specialist,Houston,4
Macy-s,Retail Sales Manager Cosmetics / Fragrances,Costa Mesa,5
Macy-s,Seasonal Merchandise Associate,Flint,3
Macy-s,Recovery,Columbus,2
Macy-s,"Sales Manager, MACYS",Hanover,5
Macy-s,SENIOR MANAGER,New York,3
Macy-s,Returns Associate,Cheshire,3
Macy-s,Sales Associate/Cashier,Corpus Christi,3
Macy-s,macys employee,Laredo,3
Macy-s,Sales Associate/Cashier,Cambridge,4
Macy-s,Sales Associate,Newark,3
Macy-s,Store Detective,Boardman,3
Macy-s,Cashier/Sales Associate,Highlands Ranch,3
Macy-s,Packing and Shipping,Cheshire,5
Macy-s,Sale Associate,Arlington,5
Macy-s,Cashier/Sales Associate,Flushing,5
Macy-s,Retail Sales Associate,Columbus,5
Macy-s,Sales Associate - Seasonal,Jersey City,5
Macy-s,Customer Service Dept,Muncie,5
Macy-s,Sales Representative,Colorado Springs,2
Macy-s,Retail Representative,Atlanta,5
Macy-s,Full-time sales associate,Appleton,3
Macy-s,Sales Manager,Charlotte,3
Macy-s,Merchandiser,‘Aiea,5
Macy-s,Dock Worker,Roseville,3
Macy-s,o Sales Associate,Federal Way,4
Macy-s,Sales Associate,New York,3
Macy-s,Sales Associate,Tukwila,4
Macy-s,flex sale associate,151 W 34 STREET NEW YORK,1
Macy-s,Warehouse Associate,Tulsa,4
Macy-s,Sales Associate/Cashier,Cambridge,4
Macy-s,Manager,Columbia,4
Macy-s,Beauty Advisor,Torrance,2
Macy-s,Receiving Associate,Burlington mall,3
Macy-s,LEAD SALES ASSOCIATE,Arlington,5
Macy-s,Security Officer,New York,5
Macy-s,HOLIDAY MERCHANDISER,Destiny usa,5
